,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
9243,9243,9499,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9244,9244,9500,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9245,9245,9501,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9246,9246,9502,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9247,9247,9503,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9248,9248,9504,9,0,8,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9249,9249,9505,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9250,9250,9506,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9251,9251,9507,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9252,9252,9508,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9253,9253,9509,6,1,5,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9254,9254,9510,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9255,9255,9511,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9256,9256,9512,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9257,9257,9513,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9258,9258,9514,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9259,9259,9515,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9260,9260,9516,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9261,9261,9517,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9262,9262,9518,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9263,9263,9519,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9264,9264,9520,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9265,9265,9521,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9266,9266,9522,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9267,9267,9523,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9268,9268,9524,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9269,9269,9525,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9270,9270,9526,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9271,9271,9527,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9272,9272,9528,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9273,9273,9529,6,2,4,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9274,9274,9530,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9275,9275,9531,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9276,9276,9532,6,4,2,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9277,9277,9533,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9278,9278,9534,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9279,9279,9535,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9280,9280,9536,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9281,9281,9537,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9282,9282,9538,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9283,9283,9539,6,1,5,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9284,9284,9540,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9285,9285,9541,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9286,9286,9542,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9287,9287,9543,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9288,9288,9544,9,2,7,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9289,9289,9545,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9290,9290,9546,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9291,9291,9547,6,1,5,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9292,9292,9548,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9293,9293,9549,6,1,5,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9294,9294,9550,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9295,9295,9551,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9296,9296,9552,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9297,9297,9553,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9298,9298,9554,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9299,9299,9555,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9300,9300,9556,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9301,9301,9557,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9302,9302,9558,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9303,9303,9559,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9304,9304,9560,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9305,9305,9561,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9306,9306,9562,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9307,9307,9563,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9308,9308,9564,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9309,9309,9565,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9310,9310,9566,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9311,9311,9567,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9312,9312,9568,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9313,9313,9569,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9314,9314,9570,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9315,9315,9571,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9316,9316,9572,3,0,2,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9317,9317,9573,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9318,9318,9574,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9319,9319,9575,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9320,9320,9576,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9321,9321,9577,6,1,5,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9322,9322,9578,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9323,9323,9579,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9324,9324,9581,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9325,9325,9582,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9326,9326,9583,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9327,9327,9584,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9328,9328,9585,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9329,9329,9586,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9330,9330,9587,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9331,9331,9588,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9332,9332,9589,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9333,9333,9590,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9334,9334,9591,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9335,9335,9592,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9336,9336,9593,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9337,9337,9594,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9338,9338,9595,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9339,9339,9596,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9340,9340,9597,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
9341,9341,9598,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9342,9342,9599,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9343,9343,9600,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9344,9344,9601,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9345,9345,9602,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9346,9346,9603,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9347,9347,9604,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9348,9348,9605,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9349,9349,9606,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9350,9350,9607,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9351,9351,9609,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
9352,9352,9610,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9353,9353,9611,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9354,9354,9612,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9355,9355,9613,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9356,9356,9614,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9357,9357,9615,6,5,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9358,9358,9616,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9359,9359,9617,6,0,0,6,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9360,9360,9618,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9361,9361,9619,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9362,9362,9620,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9363,9363,9621,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9364,9364,9622,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9365,9365,9623,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9366,9366,9624,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9367,9367,9625,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9368,9368,9626,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9369,9369,9627,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9370,9370,9628,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9371,9371,9629,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9372,9372,9630,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9373,9373,9631,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9374,9374,9632,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9375,9375,9633,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
9376,9376,9634,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
9377,9377,9635,9,0,9,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9378,9378,9636,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9379,9379,9637,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9380,9380,9638,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9381,9381,9639,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9382,9382,9640,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9383,9383,9641,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9384,9384,9642,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9385,9385,9643,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9386,9386,9644,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9387,9387,9645,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9388,9388,9646,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9389,9389,9647,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9390,9390,9648,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9391,9391,9649,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9392,9392,9650,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9393,9393,9651,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9394,9394,9652,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9395,9395,9653,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9396,9396,9654,6,1,5,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9397,9397,9655,6,1,5,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9398,9398,9656,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9399,9399,9657,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9400,9400,9658,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9401,9401,9659,6,0,5,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9402,9402,9660,3,0,2,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9403,9403,9661,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9404,9404,9662,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9405,9405,9663,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9406,9406,9664,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9407,9407,9665,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9408,9408,9666,6,0,1,5,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9409,9409,9667,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9410,9410,9668,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9411,9411,9669,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9412,9412,9670,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9413,9413,9671,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9414,9414,9672,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9415,9415,9673,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9416,9416,9674,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9417,9417,9675,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9418,9418,9677,6,3,2,1,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9419,9419,9678,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9420,9420,9679,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9421,9421,9680,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9422,9422,9681,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9423,9423,9682,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
9424,9424,9683,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9425,9425,9684,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9426,9426,9685,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9427,9427,9686,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9428,9428,9687,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9429,9429,9688,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9430,9430,9689,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9431,9431,9690,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9432,9432,9691,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9433,9433,9692,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9434,9434,9693,6,0,5,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9435,9435,9694,4,0,4,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9436,9436,9695,6,1,5,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9437,9437,9696,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9438,9438,9697,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9439,9439,9698,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9440,9440,9699,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9441,9441,9700,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9442,9442,9701,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9443,9443,9702,4,0,4,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9444,9444,9703,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9445,9445,9704,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9446,9446,9705,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9447,9447,9706,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9448,9448,9707,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9449,9449,9708,3,2,0,1,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
9450,9450,9709,6,0,0,6,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9451,9451,9710,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9452,9452,9711,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9453,9453,9713,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9454,9454,9714,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9455,9455,9715,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9456,9456,9716,3,0,2,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9457,9457,9717,6,1,5,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9458,9458,9718,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9459,9459,9719,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9460,9460,9720,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9461,9461,9721,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9462,9462,9722,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9463,9463,9723,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9464,9464,9724,3,1,0,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9465,9465,9725,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9466,9466,9726,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9467,9467,9727,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9468,9468,9728,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9469,9469,9729,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9470,9470,9730,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9471,9471,9731,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9472,9472,9732,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9473,9473,9733,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9474,9474,9734,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9475,9475,9735,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9476,9476,9736,3,0,2,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9477,9477,9737,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9478,9478,9738,6,0,0,6,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9479,9479,9739,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9480,9480,9740,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9481,9481,9741,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9482,9482,9742,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9483,9483,9743,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
9484,9484,9744,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
9485,9485,9745,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
9486,9486,9746,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9487,9487,9747,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9488,9488,9748,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9489,9489,9749,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9490,9490,9750,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9491,9491,9751,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9492,9492,9752,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9493,9493,9753,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9494,9494,9754,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9495,9495,9755,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9496,9496,9756,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9497,9497,9757,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9498,9498,9758,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9499,9499,9759,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
9500,9500,9760,3,2,0,1,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
9501,9501,9761,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
9502,9502,9762,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
